ID,Job_Title,Salary_Estimate,FIELD4,Rating,Company_Name,Location,Headquarters,Size,Founded,Type_of_ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer_provided,Lower_Salary,Upper_Salary,Avg_Salary_K,company_txt,Job_Location,Age,Python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree,State
235,Lead Data Engineer,$190K-$220K(Employer est.),,4.1,Credit Sesame,"Mountain View, CA","Mountain View, CA",51 - 200,2010.0,Company - Private,Internet,Information Technology,$50 to $100 million (USD),"Credit Karma, LendUp, SoFi",b'\x00',b'\x00',190,220,205.0,Credit Sesame,CA,11.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,sr,na,CA
239,Marketing Data Analyst,$35K-$62K (Glassdoor est.),,3.6,San Manuel Casino,"Highland, CA","Highland, CA",1001 - 5000,1986.0,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',35,62,48.5,San Manuel Casino,CA,35.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,M,CA
240,Medical Laboratory Scientist,$18-$25 Per Hour(Glassdoor est.),,4.0,Texas Health Huguley Hospital,"Burleson, TX","Arlington, TX",1001 - 5000,1977.0,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",b'\x01',b'\x00',37,52,44.5,Texas Health Huguley Hospital,TX,44.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,na,TX
242,R&D Specialist/ Food Scientist,$39K-$66K (Glassdoor est.),,2.4,Teasdale Latin Foods,"Hoopeston, IL","Flower Mound, TX",501 - 1000,1992.0,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',39,66,52.5,Teasdale Latin Foods,IL,29.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,na,IL
243,Senior Research Scientist-Machine Learning,$81K-$167K (Glassdoor est.),,2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",501 - 1000,1984.0,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',81,167,124.0,Software Engineering Institute,PA,37.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,machine learning engineer,sr,P,PA
245,Analytics Manager - Data Mart,$42K-$86K (Glassdoor est.),,3.5,Central California Alliance for Health,"Scotts Valley, CA","Scotts Valley, CA",501 - 1000,1996.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',42,86,64.0,Central California Alliance for Health,CA,25.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Data scientist project manager,na,na,CA
246,Sr. Data Engineer - Contract-to-Hire (Java),$69K-$127K (Glassdoor est.),,3.0,Pilot Flying J Travel Centers LLC,"Knoxville, TN","Knoxville, TN",10000+,1958.0,Company - Private,Gas Stations,Retail,$10+ billion (USD),"TravelCenters of America, Love's Travel Stops & Country Stores, Wawa",b'\x00',b'\x00',69,127,98.0,Pilot Flying J Travel Centers LLC,TN,63.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,sr,M,TN
247,MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB,$21-$34 Per Hour(Glassdoor est.),,3.6,Beebe Healthcare,"Millville, DE","Lewes, DE",1001 - 5000,1935.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",b'\x01',b'\x00',43,70,56.5,Beebe Healthcare,DE,86.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,na,DE
248,Food Scientist - Developer,$40K-$68K (Glassdoor est.),,3.3,Palermo's Pizza,"Milwaukee, WI","Milwaukee, WI",501 - 1000,1964.0,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',40,68,54.0,Palermo's Pizza,WI,57.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,na,WI
250,Staff Scientist-Downstream Process Development,$49K-$113K (Glassdoor est.),,2.7,Advanced BioScience Laboratories,"Rockville, MD","Rockville, MD",201 - 500,1961.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',49,113,81.0,Advanced BioScience Laboratories,MD,60.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,P,MD
251,Sr. Data Engineer,$75K-$140K (Glassdoor est.),,3.4,Echo Global Logistics,"Chicago, IL","Chicago, IL",1001 - 5000,2005.0,Company - Public,Transportation Management,Transportation & Logistics,$2 to $5 billion (USD),"C.H. Robinson, Total Quality Logistics, Coyote Logistics",b'\x00',b'\x00',75,140,107.5,Echo Global Logistics,IL,16.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,sr,na,IL
253,Data Scientist - Quantitative,$86K-$139K (Glassdoor est.),,3.8,Truckstop.com,"Chicago, IL","New Plymouth, ID",501 - 1000,1995.0,Company - Private,Logistics & Supply Chain,Transportation & Logistics,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',86,139,112.5,Truckstop.com,IL,26.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,IL
254,Data Scientist,$66K-$112K (Glassdoor est.),,3.7,Lockheed Martin,"Herndon, VA","Bethesda, MD",10000+,1995.0,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),"Boeing, Northrop Grumman, Raytheon",b'\x00',b'\x00',66,112,89.0,Lockheed Martin,VA,26.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,VA
255,Senior Research Statistician- Data Scientist,$76K-$125K (Glassdoor est.),,4.8,Acuity Insurance,"Sheboygan, WI","Sheboygan, WI",1001 - 5000,1925.0,Company - Private,Insurance Carriers,Insurance,$1 to $2 billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',76,125,100.5,Acuity Insurance,WI,96.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,M,WI
256,"Business Data Analyst, sql_",$44K-$86K (Glassdoor est.),,3.8,Fareportal,"New York, NY","New York, NY",1001 - 5000,2002.0,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",b'\x00',b'\x00',44,86,65.0,Fareportal,NY,19.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,NY
257,Medical Technologist / Clinical Laboratory Scientist,$15-$25 Per Hour(Glassdoor est.),,3.4,"Veterans Affairs, Veterans Health Administration","New Orleans, LA","Washington, DC",10000+,1930.0,Government,Federal Agencies,Government,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x01',b'\x00',31,52,41.5,"Veterans Affairs, Veterans Health Administration",LA,91.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,M,LA
258,Data Scientist,$53K-$92K (Glassdoor est.),,4.3,Credera,"Dallas, TX","Dallas, TX",201 - 500,1999.0,Subsidiary or Business Segment,Consulting,Business Services,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',53,92,72.5,Credera,TX,22.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,TX
259,Senior Data Analyst,$44K-$78K (Glassdoor est.),,4.8,KnowBe4,"Clearwater, FL","Clearwater, FL",501 - 1000,2010.0,Company - Private,Security Services,Business Services,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',44,78,61.0,KnowBe4,FL,11.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,sr,M,FL
260,BI & Platform Analytics Manager,$85K-$134K (Glassdoor est.),,3.4,Church & Dwight,"Ewing, NJ","Ewing, NJ",1001 - 5000,1846.0,Company - Public,Consumer Products Manufacturing,Manufacturing,$2 to $5 billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',85,134,109.5,Church & Dwight,NJ,175.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Data scientist project manager,na,M,NJ
262,Data Engineer,$59K-$110K (Glassdoor est.),,3.9,Cogo Labs,"Cambridge, MA","Cambridge, MA",51 - 200,2005.0,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',59,110,84.5,Cogo Labs,MA,16.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,na,MA
263,Data Scientist,$64K-$111K (Glassdoor est.),,3.4,Spectrum Communications and Consulting,"Chicago, IL","Chicago, IL",51 - 200,1992.0,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',64,111,87.5,Spectrum Communications and Consulting,IL,29.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,IL
264,Data Analyst,$65K-$120K (Glassdoor est.),,3.1,NCSOFT,"San Mateo, CA","Seoul, South Korea",1001 - 5000,1997.0,Company - Public,Video Games,Media,$10+ billion (USD),"Blizzard Entertainment, Riot Games, Electronic Arts",b'\x00',b'\x00',65,120,92.5,NCSOFT,CA,24.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,CA
265,Associate Data Scientist/Computer Scientist,$60K-$103K (Glassdoor est.),,3.2,MITRE,"McLean, VA","Bedford, MA",5001 - 10000,1958.0,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",b'\x00',b'\x00',60,103,81.5,MITRE,VA,63.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,VA
266,Business Intelligence Analyst / Developer,$53K-$105K (Glassdoor est.),,4.3,"Dayton Freight Lines, Inc.","Dayton, OH","Dayton, OH",1001 - 5000,1981.0,Company - Private,Trucking,Transportation & Logistics,Unknown / Non-Applicable,"Old Dominion Freight, Pitt Ohio Express",b'\x00',b'\x00',53,105,79.0,"Dayton Freight Lines, Inc.",OH,40.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,OH
267,Lead Data Scientist,$124K-$204K (Glassdoor est.),,3.6,MassMutual,"Boston, MA","Springfield, MA",5001 - 10000,1851.0,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',124,204,164.0,MassMutual,MA,170.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,P,MA
268,"Sr. Data Scientist - Analytics, Personalized Healthcare (PHC)",$131K-$207K (Glassdoor est.),,3.9,Genentech,"South San Francisco, CA","South San Francisco, CA",10000+,1976.0,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',131,207,169.0,Genentech,CA,45.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,P,CA
269,Senior Data Scientist,$110K-$174K (Glassdoor est.),,3.8,Juniper Networks,"Cupertino, CA","Sunnyvale, CA",5001 - 10000,1996.0,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',110,174,142.0,Juniper Networks,CA,25.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,P,CA
270,Data Analyst,$33K-$62K (Glassdoor est.),,2.8,Community Action Partnership of San Luis Obispo,"Parlier, CA","San Luis Obispo, CA",501 - 1000,1992.0,Nonprofit Organization,Social Assistance,Non-Profit,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',33,62,47.5,Community Action Partnership of San Luis Obispo,CA,29.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,CA
273,Pricipal Scientist Molecular and cellular biologist,$52K-$101K (Glassdoor est.),,3.7,Takeda Pharmaceuticals,"Boston, MA","OSAKA, Japan",10000+,1781.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',52,101,76.5,Takeda Pharmaceuticals,MA,240.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,P,MA
274,Data Analyst,$48K-$90K (Glassdoor est.),,3.4,TrueAccord,"San Francisco, CA","San Francisco, CA",51 - 200,2013.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',48,90,69.0,TrueAccord,CA,8.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,CA
275,Data Analyst,$34K-$64K (Glassdoor est.),,4.0,DRB Systems,"Meridian, ID","Akron, OH",201 - 500,1984.0,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',34,64,49.0,DRB Systems,ID,37.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,ID
276,Staff Data Scientist,$132K-$211K (Glassdoor est.),,3.5,Western Digital,"San Jose, CA","San Jose, CA",10000+,1970.0,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Seagate Technology, Toshiba",b'\x00',b'\x00',132,211,171.5,Western Digital,CA,51.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,CA
277,"Data Scientist (Actuary, FSA or ASA)",$81K-$133K (Glassdoor est.),,3.8,Legal & General America,"Frederick, MD","Frederick, MD",501 - 1000,1981.0,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',81,133,107.0,Legal & General America,MD,40.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,MD
278,System and Data Analyst,$42K-$76K (Glassdoor est.),,3.7,Corcentric,"Cherry Hill, NJ","Cherry Hill, NJ",201 - 500,1996.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',42,76,59.0,Corcentric,NJ,25.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,M,NJ
281,Data Scientist,$66K-$111K (Glassdoor est.),,3.5,U.Group,"Indianapolis, IN","Arlington, VA",201 - 500,2019.0,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',66,111,88.5,U.Group,IN,2.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,IN
282,Data Engineer 5 - Contract (Remote),$74K-$140K (Glassdoor est.),,4.2,The Church of Jesus Christ of Latter-day Saints,"Riverton, UT","Salt Lake City, UT",10000+,1992.0,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',74,140,107.0,The Church of Jesus Christ of Latter-day Saints,UT,29.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,M,UT
284,Digital Health Data Scientist,$63K-$110K (Glassdoor est.),,4.0,Pfizer,"Cambridge, MA","New York, NY",10000+,1849.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',63,110,86.5,Pfizer,MA,172.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,MA
285,Data Scientist,$63K-$105K (Glassdoor est.),,4.3,SMC 3,"Louisville, KY","Peachtree City, GA",51 - 200,1935.0,Nonprofit Organization,Logistics & Supply Chain,Transportation & Logistics,$10 to $25 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',63,105,84.0,SMC 3,KY,86.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,KY
288,Data & Analytics Consultant (NYC),$91K-$138K (Glassdoor est.),,4.7,Systems Evolution Inc.,"New York, NY","Cincinnati, OH",201 - 500,1992.0,Company - Private,Consulting,Business Services,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',91,138,114.5,Systems Evolution Inc.,NY,29.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data analitics,na,M,NY
289,Senior Scientist - Neuroscience,$100K-$190K (Glassdoor est.),,3.5,Sunovion,"Marlborough, MA","Marlborough, MA",1001 - 5000,2010.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",b'\x00',b'\x00',100,190,145.0,Sunovion,MA,11.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,sr,P,MA
290,Data Engineer,$62K-$114K (Glassdoor est.),,4.4,Eventbrite,"Nashville, TN","San Francisco, CA",1001 - 5000,2006.0,Company - Public,Internet,Information Technology,$100 to $500 million (USD),"See Tickets, TicketWeb, Vendini",b'\x00',b'\x00',62,114,88.0,Eventbrite,TN,15.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,na,TN
291,Big Data Engineer - Chicago - Future Opportunity,$71K-$129K (Glassdoor est.),,4.1,Centro,"Chicago, IL","Chicago, IL",501 - 1000,2001.0,Company - Private,Internet,Information Technology,$100 to $500 million (USD),"Mediaocean, The Trade Desk, MediaMath",b'\x00',b'\x00',71,129,100.0,Centro,IL,20.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,na,IL
292,Senior Data Analyst,$43K-$80K (Glassdoor est.),,2.9,National Student Clearinghouse,"Herndon, VA","Herndon, VA",201 - 500,1993.0,Nonprofit Organization,Colleges & Universities,Education,$25 to $50 million (USD),"Ellucian, Parchment, College Board",b'\x00',b'\x00',43,80,61.5,National Student Clearinghouse,VA,28.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,sr,M,VA
293,Data Scientist,$74K-$119K (Glassdoor est.),,2.5,comScore,"Portland, OR","Reston, VA",1001 - 5000,1999.0,Company - Public,Advertising & Marketing,Business Services,$1 to $2 billion (USD),"Nielsen, Hitwise, Coremetrics",b'\x00',b'\x00',74,119,96.5,comScore,OR,22.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,OR
295,Survey Data Analyst,$55K-$97K (Glassdoor est.),,4.2,SullivanCotter,"Minneapolis, MN","Chicago, IL",201 - 500,1992.0,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,"Mercer, Korn Ferry, Integrated Healthcare Strategies",b'\x00',b'\x00',55,97,76.0,SullivanCotter,MN,29.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,MN
296,Data Scientist,$15K-$16K(Employer est.),,3.9,NPD,"Port Washington, NY","Port Washington, NY",1001 - 5000,1966.0,Company - Private,Research & Development,Business Services,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',15,16,15.5,NPD,NY,55.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,NY
299,Data Scientist,$61K-$106K (Glassdoor est.),,4.3,Bakery Agency,"Austin, TX","Austin, TX",Jan-50,2010.0,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',61,106,83.5,Bakery Agency,TX,11.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,TX
300,"Risk and Analytics IT, Data Scientist",$91K-$149K (Glassdoor est.),,2.7,State of Wisconsin Investment Board,"Madison, WI","Madison, WI",51 - 200,1951.0,Government,Investment Banking & Asset Management,Finance,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',91,149,120.0,State of Wisconsin Investment Board,WI,70.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,WI
302,Data Scientist,$127K-$199K (Glassdoor est.),,3.9,Genentech,"South San Francisco, CA","South San Francisco, CA",10000+,1976.0,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',127,199,163.0,Genentech,CA,45.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,CA
305,Lead Health Data Analyst - Front End,$74K-$126K (Glassdoor est.),,3.4,Blue Cross & Blue Shield of Rhode Island,"Providence, RI","Providence, RI",501 - 1000,1939.0,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,UnitedHealth Group,b'\x00',b'\x00',74,126,100.0,Blue Cross & Blue Shield of Rhode Island,RI,82.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,sr,na,RI
306,Research Scientist,$33K-$72K (Glassdoor est.),,3.8,Boys Town,"Omaha, NE","Omaha, NE",1001 - 5000,1917.0,Nonprofit Organization,Social Assistance,Non-Profit,Unknown / Non-Applicable,"Boys & Girls Clubs of America, AdoptUSKids, Foster Care to Success",b'\x00',b'\x00',33,72,52.5,Boys Town,NE,104.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,P,NE
307,Medical Lab Scientist,$17-$24 Per Hour(Glassdoor est.),,3.6,Tower Health,"West Reading, PA","Reading, PA",5001 - 10000,2017.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x01',b'\x00',35,49,42.0,Tower Health,PA,4.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,na,PA
308,Junior Data Analyst,$37K-$63K (Glassdoor est.),,3.3,The HSC Health Care System,"Washington, DC","Washington, DC",501 - 1000,1883.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',37,63,50.0,The HSC Health Care System,DC,138.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,jr,M,DC
309,sql_ Data Engineer,$67K-$119K (Glassdoor est.),,3.4,Pro-Sphere Tek,"Austin, TX","Alexandria, VA",201 - 500,2006.0,Company - Private,Consulting,Business Services,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',67,119,93.0,Pro-Sphere Tek,TX,15.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,M,TX
310,Data Scientist,$72K-$117K (Glassdoor est.),,3.0,Ameritas Life Insurance Corp,"Cincinnati, OH","Lincoln, NE",1001 - 5000,1887.0,Company - Private,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',72,117,94.5,Ameritas Life Insurance Corp,OH,134.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,OH
311,Senior Data Scientist,$116K-$185K (Glassdoor est.),,4.0,Autodesk,"San Francisco, CA","San Rafael, CA",5001 - 10000,1982.0,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',116,185,150.5,Autodesk,CA,39.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,P,CA
